0,194202	0,707151
0,195353	0,713406
0,196485	0,719597
0,197599	0,725723
0,198695	0,731787
0,199773	0,737789
0,200833	0,743731
0,201875	0,749614
0,202900	0,755439
0,203907	0,761208
0,204897	0,766922
0,205871	0,772581
0,206827	0,778188
0,207766	0,783743
0,208689	0,789248
0,209595	0,794704
0,210484	0,800112
0,211357	0,805475
0,212213	0,810793
0,213051	0,816067
0,213873	0,821298
0,214678	0,826489
0,215466	0,831639
0,216237	0,836751
0,216991	0,841825
0,217729	0,846862
0,218449	0,851864
0,219152	0,856832
0,219838	0,861768
0,220508	0,866673
0,221160	0,871547
0,221796	0,876393
0,222415	0,881211
0,223017	0,886001
0,223603	0,890766
0,224172	0,895506
0,224725	0,900222
0,225262	0,904915
0,225783	0,909586
0,226287	0,914237
0,226774	0,918868
0,227245	0,923481
0,227699	0,928077
0,228136	0,932658
0,228556	0,937225
0,228959	0,941778
0,229344	0,946320
0,229712	0,950850
0,230063	0,955372
0,230395	0,959884
0,230710	0,964390
0,231007	0,968889
0,231286	0,973384
0,231547	0,977874
0,231790	0,982362
0,232015	0,986849
0,232222	0,991334
0,232410	0,995820
0,232581	1,000307
0,232733	1,004795
0,232867	1,009286
0,232983	1,013781
0,233081	1,018280
0,233161	1,022784
0,233222	1,027293
0,233266	1,031809
0,233291	1,036331
0,233299	1,040861
0,233288	1,045398
0,233260	1,049942
0,233215	1,054495
0,233151	1,059057
0,233070	1,063628
0,232972	1,068209
0,232856	1,072800
0,232722	1,077402
0,232570	1,082015
0,232399	1,086640
0,232211	1,091278
0,232003	1,095928
0,231777	1,100591
0,231532	1,105269
0,231268	1,109960
0,230984	1,114667
0,230681	1,119389
0,230358	1,124126
0,230016	1,128880
0,229654	1,133651
0,229272	1,138439
0,228870	1,143245
0,228448	1,148069
0,228007	1,152912
0,227545	1,157774
0,227065	1,162656
0,226564	1,167558
0,226045	1,172480
0,225506	1,177422
0,224947	1,182386
0,224370	1,187370
0,223773	1,192376
0,223158	1,197403
0,222523	1,202451
0,221870	1,207521
0,221199	1,212612
0,220509	1,217726
0,219802	1,222861
0,219077	1,228018
0,218335	1,233197
0,217576	1,238398
0,216801	1,243621
0,216010	1,248866
0,215203	1,254133
0,214381	1,259422
0,213545	1,264734
0,212694	1,270068
0,211829	1,275425
0,210951	1,280806
0,210059	1,286211
0,209155	1,291640
0,208238	1,297093
0,207309	1,302572
0,206367	1,308076
0,205414	1,313606
0,204450	1,319163
0,203474	1,324746
0,202488	1,330357
0,201491	1,335996
0,200484	1,341664
0,199466	1,347362
0,198439	1,353089
0,197401	1,358848
0,196354	1,364638
0,195298	1,370461
0,194233	1,376317
0,193158	1,382207
0,192075	1,388132
0,190983	1,394092
0,189882	1,400090
0,188773	1,406124
0,187657	1,412197
0,186532	1,418310
0,185400	1,424462
0,184260	1,430655
0,183114	1,436889
0,181960	1,443166
0,180799	1,449485
0,179632	1,455848
0,178457	1,462254
0,177277	1,468705
0,176089	1,475200
0,174895	1,481739
0,173695	1,488324
0,172489	1,494953
0,171277	1,501628
0,170059	1,508348
0,168834	1,515114
0,167604	1,521926
0,166368	1,528783
0,165126	1,535687
0,163878	1,542637
0,162625	1,549633
0,161366	1,556675
0,160102	1,563763
0,158832	1,570897
0,157557	1,578076
0,156276	1,585302
0,154991	1,592573
0,153702	1,599889
0,152407	1,607252
0,151108	1,614660
0,149806	1,622115
0,148499	1,629614
0,147189	1,637160
0,145876	1,644751
0,144560	1,652387
0,143241	1,660069
0,141919	1,667796
0,140595	1,675568
0,139270	1,683385
0,137943	1,691247
0,136615	1,699154
0,135286	1,707105
0,133957	1,715101
0,132628	1,723141
0,131299	1,731224
0,129972	1,739351
0,128645	1,747520
0,127321	1,755731
0,125998	1,763985
0,124677	1,772279
0,123359	1,780614
